Employee ID,Departments ,Promoted,Review,Projects,Salary,Tenure,Satisfaction,avg_hrs_month,left
30026529,technical,0,0.77,3,low,3,0.43,237,0
30026530,support,0,0.84,3,low,4,0.58,258,0
30026531,support,0,0.68,4,low,3,0.66,269,0
30026532,support,0,0.8,5,high,4,0.7,245,0
30026533,support,0,0.54,4,low,3,0.82,164,0
30026534,support,0,0.49,4,low,3,0.49,256,0
30026535,support,0,0.79,4,low,3,0.99,213,0
30026536,support,0,0.73,3,high,3,0.96,193,0
30026537,support,0,0.57,3,low,2,0.7,179,0
30026538,support,0,0.89,6,medium,5,0.22,278,0
30026539,support,0,0.52,3,high,2,0.91,256,0
30026540,support,0,0.76,5,medium,4,0.18,173,0
30026541,technical,0,0.68,4,high,3,0.84,179,0
30026542,technical,0,0.38,4,medium,5,0.66,145,0
30026543,technical,0,0.65,3,medium,4,0.49,168,0
30026544,management,0,0.89,4,medium,3,0.88,213,0
30026545,IT,0,0.91,6,medium,5,0.69,150,0
30026546,IT,0,0.75,3,medium,3,0.83,262,0
30026547,IT,0,0.84,4,medium,4,0.56,149,0
30026548,IT,0,0.77,5,medium,2,0.95,139,0
30026549,IT,0,1,3,medium,2,0.56,272,0
30026550,product_mng,0,0.73,3,high,4,0.93,252,0
30026551,product_mng,0,0.52,3,low,4,0.84,232,0
30026552,product_mng,0,0.48,3,medium,2,0.84,266,0
30026553,product_mng,0,0.65,4,medium,3,0.52,264,0
30026554,IT,0,0.8,4,medium,2,0.98,142,0
30026555,RandD,0,0.64,5,medium,4,0.66,208,0
30026556,RandD,0,0.49,5,medium,2,0.92,178,0
30026557,RandD,0,0.8,5,medium,3,0.71,192,0
30026558,RandD,0,0.92,4,medium,2,0.65,242,0
30026559,RandD,0,0.47,4,medium,5,0.23,277,0
30026560,marketing,0,0.97,3,medium,2,0.71,173,0
30026561,marketing,0,0.65,4,high,6,0.21,276,0
30026562,sales,0,0.72,2,low,3,0.7,189,0
30026563,accounting,0,0.5,4,low,2,0.9,139,0
30026564,support,0,0.52,5,low,3,0.6,140,0
30026565,technical,0,0.63,5,high,3,0.58,191,0
30026566,management,0,0.72,5,low,2,0.73,178,0
30026567,marketing,0,0.67,4,low,3,0.56,184,0
30026568,marketing,0,0.57,3,low,3,0.97,144,0
30026569,marketing,0,0.91,3,high,2,0.92,160,0
30026570,sales,0,0.68,3,low,2,0.77,225,0
30026571,sales,0,0.81,5,low,2,0.97,266,0
30026572,sales,0,0.69,5,low,2,0.7,154,0
30026573,sales,0,0.82,4,low,2,0.78,142,0
30026574,sales,0,0.87,3,low,4,0.77,207,0
30026575,sales,0,0.53,4,low,3,0.66,162,0
30026576,sales,0,0.98,6,low,5,0.25,287,0
30026577,sales,0,0.87,2,medium,6,0.89,270,0
30026578,sales,0,0.66,5,medium,4,0.15,160,0
30026579,sales,0,0.91,6,medium,2,0.26,113,0
30026580,sales,0,0.58,4,medium,4,0.74,178,0
30026581,sales,0,0.83,3,medium,2,0.52,153,0
30026582,sales,0,0.62,4,medium,2,0.95,255,0
30026583,sales,0,0.82,4,medium,3,0.66,257,0
30026584,sales,0,0.66,4,medium,3,0.79,243,0
30026585,sales,0,0.94,3,medium,3,0.98,179,0
30026586,sales,0,0.37,3,medium,2,0.4,123,0
30026587,sales,0,0.68,3,medium,2,1,132,0
30026588,sales,0,0.79,3,medium,3,0.71,134,0
30026589,accounting,0,0.45,3,high,2,0.48,277,0
30026590,accounting,0,1,5,low,2,0.76,265,0
30026591,accounting,0,0.62,4,medium,4,0.61,269,0
30026592,hr,0,0.9,4,medium,4,0.74,156,0
30026593,hr,0,0.94,6,medium,5,0.24,237,0
30026594,hr,0,0.97,3,medium,2,0.79,271,0
30026595,hr,0,0.98,3,low,2,0.75,206,0
30026596,technical,0,0.98,4,low,3,0.6,192,0
30026597,technical,0,0.95,4,low,3,0.72,230,0
30026598,technical,0,0.6,4,low,3,1,261,0
30026599,technical,0,0.88,3,low,3,0.55,173,0
30026600,technical,0,0.98,2,low,4,0.3,109,0
30026601,technical,0,0.59,3,low,4,0.89,247,0
30026602,technical,0,0.84,5,low,3,0.84,163,0
30026603,technical,0,0.64,4,low,4,0.67,149,0
30026604,technical,0,0.48,6,low,6,0.15,218,0
30026605,technical,0,0.75,4,low,2,0.59,194,0
30026606,technical,0,0.59,4,low,2,0.5,157,0
30026607,support,0,0.68,5,low,3,0.23,244,0
30026608,support,0,0.58,5,low,2,0.95,169,0
30026609,support,0,0.53,2,low,3,0.31,146,0
30026610,support,0,0.55,5,low,3,0.47,207,0
30026611,support,0,0.95,3,low,5,0.26,195,0
30026612,support,0,0.64,6,low,4,0.55,148,0
30026613,support,0,0.58,3,low,2,0.89,272,0
30026614,support,0,0.68,3,low,2,0.88,185,0
30026615,support,0,0.62,5,low,2,0.98,260,0
30026616,support,0,0.48,3,medium,2,0.96,182,0
30026617,support,0,0.65,3,medium,3,0.85,195,0
30026618,technical,0,0.85,3,medium,3,0.96,168,0
30026619,technical,0,0.88,3,medium,4,0.85,198,0
30026620,technical,0,0.93,5,medium,2,0.59,172,0
30026621,management,0,0.5,4,medium,2,0.51,216,0
30026622,IT,0,0.75,3,medium,2,0.5,232,0
30026623,IT,0,0.59,3,medium,3,0.53,148,0
30026624,IT,0,0.83,4,medium,2,0.44,210,0
30026625,IT,0,0.55,3,medium,2,0.99,197,0
30026626,IT,0,0.83,4,medium,3,0.73,241,0
30026627,product_mng,0,0.71,5,medium,2,0.51,154,0
30026628,product_mng,0,0.84,3,high,2,0.5,259,0
30026629,product_mng,0,0.76,4,low,2,0.52,106,0
30026630,product_mng,0,0.74,5,medium,2,0.74,262,0
30026631,IT,0,0.89,2,medium,2,0.69,202,0
30026632,RandD,0,0.65,5,medium,5,0.22,174,0
30026633,RandD,0,0.89,4,medium,2,0.49,240,0
30026634,RandD,0,0.57,5,low,3,0.7,247,0
30026635,RandD,0,0.63,4,low,3,0.68,148,0
30026636,RandD,0,0.84,5,low,2,0.66,187,0
30026637,marketing,0,0.58,4,low,3,0.99,183,0
30026638,sales,0,0.59,4,low,2,0.88,240,0
30026639,accounting,0,0.54,4,low,3,0.2,149,0
30026640,support,0,0.44,2,low,3,0.56,130,0
30026641,technical,0,0.85,4,low,2,0.68,203,0
30026642,management,0,0.6,3,low,3,0.85,218,0
30026643,marketing,0,0.95,4,low,3,0.95,204,0
30026644,marketing,0,0.77,4,low,3,0.6,163,0
30026645,marketing,0,0.53,4,low,3,0.61,183,0
30026646,sales,0,0.55,4,low,4,0.55,211,0
30026647,sales,0,0.78,5,low,5,0.64,156,0
30026648,sales,0,0.6,3,low,3,0.64,196,0
30026649,sales,0,0.54,4,low,2,0.87,162,0
30026650,sales,0,0.9,3,low,4,0.2,218,0
30026651,sales,0,0.64,4,low,2,0.99,135,0
30026652,sales,0,0.7,2,low,3,0.96,273,0
30026653,sales,0,0.65,3,low,3,0.53,241,0
30026654,sales,0,0.39,6,low,4,0.7,285,0
30026655,sales,0,0.61,6,medium,3,0.68,236,0
30026656,sales,0,0.48,4,medium,3,0.96,222,0
30026657,sales,0,0.64,4,medium,3,0.64,242,0
30026658,sales,0,0.65,5,medium,3,0.86,166,0
30026659,sales,0,0.84,3,medium,3,0.87,172,0
30026660,sales,0,0.56,4,medium,2,0.53,249,0
30026661,sales,0,0.98,4,medium,2,0.72,180,0
30026662,sales,0,0.59,4,medium,4,0.83,197,0
30026663,sales,0,0.54,5,medium,2,0.97,185,0
30026664,sales,0,0.76,3,medium,2,0.92,171,0
30026665,accounting,0,0.95,6,medium,6,0.82,191,0
30026666,accounting,0,0.56,4,medium,2,0.59,250,0
30026667,accounting,0,0.95,5,high,3,0.84,199,0
30026668,hr,0,0.84,3,low,2,0.71,139,0
30026669,hr,0,0.98,3,medium,3,0.49,224,0
30026670,hr,0,0.61,3,medium,3,0.78,227,0
30026671,hr,0,0.81,4,medium,2,0.84,198,0
30026672,technical,0,0.96,5,medium,5,0.85,165,0
30026673,technical,0,0.93,4,low,3,0.87,199,0
30026674,technical,0,0.84,5,low,3,0.94,203,0
30026675,technical,0,0.97,4,low,3,0.82,243,0
30026676,technical,0,0.78,3,low,3,0.78,135,0
30026677,technical,0,0.55,4,low,4,0.47,100,0
30026678,technical,0,0.48,2,low,3,0.5,150,0
30026679,technical,0,0.82,4,low,3,0.75,252,0
30026680,technical,0,0.39,3,low,3,0.36,98,0
30026681,technical,0,0.61,3,low,3,0.91,262,0
30026682,technical,0,0.68,3,low,3,0.87,257,0
30026683,support,0,0.94,3,low,3,0.97,160,0
30026684,support,0,0.65,3,low,3,0.71,190,0
30026685,support,0,0.65,3,low,2,0.83,231,0
30026686,support,0,0.51,3,low,4,0.42,190,0
30026687,support,0,0.51,4,low,3,0.53,181,0
30026688,support,0,0.88,4,low,3,0.56,273,0
30026689,support,0,0.7,5,low,6,0.26,214,0
30026690,support,0,0.49,4,low,2,0.53,192,0
30026691,support,0,0.73,4,low,2,0.99,224,0
30026692,support,0,0.43,3,low,3,0.48,96,0
30026693,support,0,0.5,3,low,4,0.91,276,0
30026694,technical,0,0.79,3,medium,2,0.76,162,0
30026695,technical,0,0.8,4,medium,4,0.67,190,0
30026696,technical,0,0.6,4,medium,3,0.58,147,0
30026697,management,0,0.78,4,medium,3,0.57,143,0
30026698,IT,0,0.57,5,medium,6,0.55,280,0
30026699,IT,0,0.49,3,medium,2,0.79,137,0
30026700,IT,0,0.98,3,medium,6,0.48,259,0
30026701,IT,0,0.69,4,medium,3,0.68,176,0
30026702,IT,0,0.64,5,medium,4,0.19,231,0
30026703,product_mng,0,0.48,3,medium,3,0.99,104,0
30026704,product_mng,0,0.76,5,medium,2,0.3,224,0
30026705,product_mng,0,0.85,4,medium,3,0.81,202,0
30026706,product_mng,0,0.74,4,high,3,0.58,180,0
30026707,IT,0,0.61,3,low,2,0.74,228,0
30026708,RandD,0,0.74,5,medium,2,0.59,165,0
30026709,RandD,0,0.63,2,medium,6,0.46,177,0
30026710,RandD,0,0.43,3,medium,2,0.58,194,0
30026711,RandD,0,0.95,3,medium,4,0.77,192,0
30026712,RandD,0,0.77,4,low,2,0.79,171,0
30026713,marketing,0,0.95,3,low,2,0.51,187,0
30026714,sales,0,0.58,3,low,3,0.7,205,0
30026715,accounting,0,0.73,5,low,4,0.84,230,0
30026716,support,0,0.9,5,low,2,0.19,172,0
30026717,technical,0,0.52,4,low,3,0.9,167,0
30026718,management,0,0.91,5,low,3,0.19,145,0
30026719,marketing,0,0.53,3,low,3,0.96,166,0
30026720,marketing,0,1,3,low,3,0.87,148,0
30026721,marketing,0,0.89,5,low,3,0.5,223,0
30026722,sales,0,0.58,2,low,4,0.88,123,0
30026723,sales,0,0.99,3,low,3,0.55,158,0
30026724,sales,0,0.86,3,low,2,0.89,223,0
30026725,sales,0,0.69,3,low,3,0.58,252,0
30026726,sales,0,0.96,5,low,2,0.58,143,0
30026727,sales,0,0.88,5,low,6,0.34,131,0
30026728,sales,0,0.65,5,low,4,0.54,206,0
30026729,sales,0,0.54,4,low,3,0.59,210,0
30026730,sales,0,0.96,4,medium,3,0.88,262,0
30026731,sales,0,0.69,4,medium,3,0.72,147,0
30026732,sales,0,0.75,4,medium,3,0.79,259,0
30026733,sales,0,0.73,4,medium,3,0.51,174,0
30026734,sales,0,0.84,3,medium,4,0.84,150,0
30026735,sales,0,0.67,4,medium,2,0.95,219,0
30026736,sales,0,0.88,5,medium,4,0.58,178,0
30026737,sales,0,0.98,3,medium,3,0.69,269,0
30026738,sales,0,0.64,6,medium,5,0.17,205,0
30026739,sales,0,0.72,3,medium,3,0.81,232,0
30026740,sales,0,0.5,3,medium,3,0.41,193,0
30026741,accounting,0,0.42,3,medium,2,0.12,110,0
30026742,accounting,0,0.6,4,high,3,0.71,208,0
30026743,accounting,0,0.69,5,low,4,0.32,157,0
30026744,hr,0,0.98,5,medium,4,0.83,187,0
30026745,hr,0,0.92,4,medium,3,0.74,226,0
30026746,hr,0,0.85,4,medium,3,0.67,266,0
30026747,hr,0,0.56,3,medium,3,0.85,159,0
30026748,technical,0,0.75,4,low,3,0.49,259,0
30026749,technical,0,0.74,4,low,3,0.7,150,0
30026750,technical,0,0.58,4,low,3,0.44,152,0
30026751,technical,0,0.87,5,low,2,0.5,245,0
30026752,technical,0,0.74,5,low,2,0.63,227,0
30026753,technical,0,0.77,4,low,3,0.87,261,0
30026754,technical,0,0.53,4,low,3,0.82,162,0
30026755,technical,0,0.89,4,low,3,0.97,193,0
30026756,technical,0,0.81,4,low,2,0.9,144,0
30026757,technical,0,0.5,6,low,2,0.41,151,0
30026758,technical,0,0.94,4,low,2,0.58,225,0
30026759,support,0,0.5,5,low,2,0.77,170,0
30026760,support,0,0.75,4,low,3,0.89,246,0
30026761,support,0,0.72,4,low,3,0.64,254,0
30026762,support,0,0.79,2,low,4,0.31,193,0
30026763,support,0,0.88,4,low,3,0.6,175,0
30026764,support,0,1,3,low,4,0.2,123,0
30026765,support,0,0.6,3,low,5,0.13,178,0
30026766,support,0,0.9,3,low,2,0.95,259,0
30026767,support,0,0.96,5,low,6,0.15,201,0
30026768,support,0,0.98,4,low,3,0.22,185,0
30026769,support,0,0.51,2,medium,3,0.33,166,0
30026770,technical,0,0.96,4,medium,4,0.23,213,0
30026771,technical,0,0.79,4,medium,2,0.85,138,0
30026772,technical,0,0.57,3,medium,2,0.79,168,0
30026773,management,0,0.6,4,medium,3,0.6,197,0
30026774,IT,0,0.74,5,medium,3,0.89,220,0
30026775,IT,0,0.92,3,medium,3,0.65,101,0
30026776,IT,0,0.7,4,medium,3,0.61,175,0
30026777,IT,0,0.79,5,medium,5,0.4,181,0
30026778,IT,0,0.57,3,medium,3,0.49,157,0
30026779,product_mng,0,0.75,3,medium,2,0.95,247,0
30026780,product_mng,0,1,5,medium,2,0.85,244,0
30026781,product_mng,0,0.39,4,high,5,0.24,152,0
30026782,product_mng,0,0.99,5,low,4,0.85,176,0
30026783,IT,0,0.98,5,medium,2,0.99,241,0
30026784,RandD,0,0.49,4,medium,2,0.49,240,0
30026785,RandD,0,0.73,3,medium,3,0.56,226,0
30026786,RandD,0,0.66,6,medium,4,0.65,240,0
30026787,RandD,0,0.68,3,low,5,0.62,253,0
30026788,RandD,0,0.68,4,low,3,0.78,174,0
30026789,marketing,0,0.7,3,low,2,0.54,213,0
30026790,sales,0,0.77,4,low,2,0.61,195,0
30026791,accounting,0,0.99,6,low,4,0.49,230,0
30026792,support,0,0.85,2,low,6,0.29,248,0
30026793,technical,0,0.79,4,low,2,0.64,274,0
30026794,management,0,0.94,4,low,2,0.93,217,0
30026795,marketing,0,0.66,6,low,6,0.16,229,0
30026796,marketing,0,0.85,5,low,3,0.68,173,0
30026797,marketing,0,0.8,2,low,4,0.71,146,0
30026798,sales,0,0.82,5,low,5,0.62,151,0
30026799,sales,0,0.75,2,low,3,0.74,137,0
30026800,sales,0,0.5,3,low,3,0.81,198,0
30026801,sales,0,0.82,4,low,5,0.2,190,0
30026802,sales,0,0.91,4,low,3,0.51,206,0
30026803,sales,0,0.99,4,low,3,0.55,238,0
30026804,sales,0,0.41,3,low,2,0.45,193,0
30026805,sales,0,0.61,4,low,3,0.91,176,0
30026806,sales,0,0.59,6,low,5,0.73,121,0
30026807,sales,0,0.88,4,low,2,0.98,145,0
30026808,sales,0,0.65,4,medium,3,0.62,212,0
30026809,sales,0,0.62,3,medium,4,0.57,198,0
30026810,sales,0,0.57,3,medium,4,0.99,189,0
30026811,sales,0,0.68,2,medium,3,0.82,200,0
30026812,sales,0,0.81,4,medium,5,0.24,217,0
30026813,sales,0,0.73,5,medium,3,0.84,245,0
30026814,sales,0,0.55,3,medium,3,0.9,260,0
30026815,sales,0,0.73,5,medium,5,0.13,206,0
30026816,sales,0,0.67,3,medium,2,0.6,249,0
30026817,accounting,0,0.87,4,medium,2,0.72,154,0
30026818,accounting,0,0.61,4,medium,3,0.68,147,0
30026819,accounting,0,0.72,3,medium,2,0.51,148,0
30026820,hr,0,0.58,3,high,2,0.74,220,0
30026821,hr,0,0.73,3,low,3,0.86,241,0
30026822,hr,0,0.51,3,medium,3,0.85,242,0
30026823,hr,0,0.85,2,medium,3,0.63,156,0
30026824,technical,0,0.87,3,medium,3,0.74,155,0
30026825,technical,0,0.5,3,medium,3,0.6,211,0
30026826,technical,0,0.82,4,low,2,0.69,137,0
30026827,technical,0,0.96,2,low,2,0.56,269,0
30026828,technical,0,0.67,2,low,3,0.5,142,0
30026829,technical,0,0.5,5,low,2,0.84,267,0
30026830,technical,0,0.48,5,low,6,0.93,134,0
30026831,technical,0,0.5,5,low,4,0.12,287,0
30026832,technical,0,0.58,4,low,3,0.52,134,0
30026833,technical,0,0.54,3,low,2,0.6,185,0
30026834,technical,0,1,3,medium,4,0.71,181,0
30026835,support,0,0.81,5,medium,4,0.21,169,0
30026836,support,0,0.84,3,medium,6,0.15,201,0
30026837,support,0,0.55,2,medium,6,0.38,215,0
30026838,support,0,0.86,3,medium,5,0.27,222,0
30026839,support,0,0.64,4,medium,2,0.86,137,0
30026840,support,0,0.52,6,medium,5,0.17,176,0
30026841,support,0,0.69,3,medium,2,0.66,257,0
30026842,support,0,0.51,3,medium,4,0.95,224,0
30026843,support,0,0.92,5,medium,3,0.59,226,0
30026844,support,0,0.61,5,medium,3,0.49,196,0
30026845,support,0,0.88,5,medium,4,0.9,256,0
30026846,technical,0,0.81,3,medium,4,0.98,153,0
30026847,technical,0,1,4,medium,3,0.52,221,0
30026848,technical,0,0.95,3,medium,3,0.12,236,0
30026849,management,0,0.67,5,medium,3,0.91,137,0
30026850,IT,0,0.62,4,medium,2,0.99,256,0
30026851,IT,0,0.8,4,medium,2,0.49,161,0
30026852,IT,0,0.51,4,medium,3,0.92,167,0
30026853,IT,0,0.84,3,medium,2,0.21,194,0
30026854,IT,0,0.9,3,medium,3,0.89,231,0
30026855,product_mng,0,0.81,4,medium,2,0.84,152,0
30026856,product_mng,0,0.68,3,medium,3,0.72,150,0
30026857,product_mng,0,0.46,3,medium,3,0.57,207,0
30026858,product_mng,0,0.69,4,medium,3,0.9,172,0
30026859,IT,0,0.75,2,high,2,0.59,273,0
30026860,RandD,0,0.69,4,high,3,0.97,134,0
30026861,RandD,0,0.85,3,high,2,0.56,109,0
30026862,RandD,0,0.59,4,high,3,0.78,124,0
30026863,RandD,0,0.72,4,high,4,0.64,253,0
30026864,RandD,0,0.9,5,high,3,0.58,224,0
30026865,marketing,0,0.58,3,high,2,0.68,217,0
30026866,sales,0,0.73,3,high,4,0.82,148,0
30026867,accounting,0,0.78,5,high,3,0.83,240,0
30026868,support,0,0.49,2,high,3,0.49,226,0
30026869,technical,0,0.95,4,high,3,0.57,176,0
30026870,management,0,0.93,4,high,3,0.66,248,0
30026871,marketing,0,0.6,2,low,2,0.78,206,0
30026872,marketing,0,0.8,3,low,3,0.55,192,0
30026873,marketing,0,0.62,3,low,4,0.98,140,0
30026874,sales,0,0.51,4,low,3,0.89,141,0
30026875,sales,0,0.83,3,low,3,0.67,220,0
30026876,sales,0,0.49,4,low,3,1,140,0
30026877,sales,0,0.44,4,low,2,0.67,194,0
30026878,sales,0,0.98,2,low,3,0.2,228,0
30026879,sales,0,0.87,4,low,3,0.71,238,0
30026880,sales,0,0.91,3,low,3,0.65,207,0
30026881,sales,0,0.82,4,low,2,0.82,164,0
30026882,sales,0,0.89,3,low,3,0.48,224,0
30026883,sales,0,0.9,4,low,3,0.96,201,0
30026884,sales,0,0.63,3,low,2,0.52,171,0
30026885,sales,0,0.78,5,low,5,0.24,131,0
30026886,sales,0,0.95,6,medium,4,0.92,239,0
30026887,sales,0,0.89,3,medium,3,0.66,202,0
30026888,sales,0,0.68,3,medium,3,0.93,137,0
30026889,sales,0,0.59,4,medium,3,0.77,153,0
30026890,sales,0,0.48,4,medium,4,0.6,219,0
30026891,sales,0,0.49,3,medium,3,0.78,194,0
30026892,sales,0,0.53,4,medium,3,0.6,228,0
30026893,accounting,0,1,4,medium,5,0.31,177,0
30026894,accounting,0,0.68,3,medium,3,0.49,181,0
30026895,accounting,0,0.95,4,medium,3,0.33,280,0
30026896,hr,0,0.91,3,medium,2,0.76,133,0
30026897,hr,0,0.63,3,medium,3,0.65,237,0
30026898,hr,0,0.75,5,high,3,0.88,152,0
30026899,hr,0,0.92,5,high,6,0.52,280,0
30026900,technical,0,0.5,6,high,4,0.48,253,0
30026901,technical,0,0.59,5,high,4,0.2,105,0
30026902,technical,0,0.84,3,high,3,0.93,159,0
30026903,technical,0,0.92,4,high,2,0.55,257,0
30026904,technical,0,0.64,3,high,4,0.73,202,0
30026905,technical,0,0.56,3,high,3,0.57,241,0
30026906,technical,0,0.8,3,low,3,0.63,267,0
30026907,technical,0,0.88,4,low,6,0.23,175,0
30026908,technical,0,0.53,3,low,2,0.93,257,0
30026909,technical,0,0.86,4,low,3,0.78,240,0
30026910,technical,0,0.73,5,low,3,0.75,181,0
30026911,support,0,0.82,3,low,3,0.61,271,0
30026912,support,0,0.97,5,low,3,0.36,151,0
30026913,support,0,0.67,2,low,3,0.59,168,0
30026914,support,0,0.63,4,medium,3,0.78,265,0
30026915,support,0,0.53,5,medium,2,0.93,204,0
30026916,support,0,0.72,4,medium,3,0.67,223,0
30026917,support,0,0.63,4,medium,2,0.52,136,0
30026918,support,0,0.95,5,medium,2,0.69,184,0
30026919,support,0,0.8,5,medium,4,0.25,186,0
30026920,support,0,0.43,3,medium,3,0.4,128,0
30026921,support,0,0.83,5,medium,3,0.98,211,0
30026922,technical,0,0.89,4,medium,4,0.92,236,0
30026923,technical,0,0.98,3,medium,2,0.57,214,0
30026924,technical,0,0.52,4,medium,3,0.81,274,0
30026925,management,0,0.67,5,medium,3,0.56,165,0
30026926,IT,0,0.71,5,medium,4,0.86,235,0
30026927,IT,0,0.9,4,medium,2,0.74,189,0
30026928,IT,0,0.61,3,medium,5,0.57,112,0
30026929,IT,0,0.64,3,medium,3,0.9,163,0
30026930,IT,0,0.57,3,medium,2,0.8,162,0
30026931,product_mng,0,0.8,4,medium,5,0.22,149,0
30026932,product_mng,0,0.84,4,medium,2,0.73,238,0
30026933,product_mng,0,0.47,3,medium,3,0.48,160,0
30026934,product_mng,0,0.94,3,medium,3,0.52,263,0
30026935,IT,0,0.71,4,medium,3,0.53,271,0
30026936,RandD,0,0.48,4,medium,3,0.97,221,0
30026937,RandD,0,0.54,3,high,2,0.97,255,0
30026938,RandD,0,0.88,4,low,4,0.54,170,0
30026939,RandD,0,0.7,4,medium,4,0.99,190,0
30026940,RandD,0,0.76,4,medium,4,0.79,216,0
30026941,marketing,0,0.54,3,medium,3,0.71,249,0
30026942,sales,0,0.76,3,medium,3,0.82,174,0
30026943,accounting,0,0.7,4,medium,4,0.6,265,0
30026944,support,0,0.88,2,medium,4,0.17,206,0
30026945,technical,0,0.6,4,medium,3,0.73,222,0
30026946,management,0,0.54,5,medium,3,0.69,152,0
30026947,marketing,0,0.61,4,medium,2,0.86,221,0
30026948,marketing,0,0.55,5,medium,2,0.67,239,0
30026949,marketing,0,0.96,6,low,4,0.25,217,0
30026950,sales,0,0.66,3,low,2,0.65,164,0
30026951,sales,0,0.56,3,low,3,0.81,142,0
30026952,sales,0,0.53,4,low,3,0.58,181,0
30026953,sales,0,0.57,4,low,5,0.14,207,0
30026954,sales,0,0.37,2,low,3,0.15,167,0
30026955,sales,0,0.51,3,low,2,0.98,243,0
30026956,sales,0,0.5,4,high,3,0.91,231,0
30026957,sales,0,0.71,4,low,3,0.86,250,0
30026958,sales,0,0.63,3,high,2,0.56,145,0
30026959,sales,0,0.77,4,high,6,0.58,190,0
30026960,sales,0,0.64,2,low,2,0.54,128,0
30026961,sales,0,0.99,5,low,3,0.59,254,0
30026962,sales,0,0.88,3,high,4,0.92,145,0
30026963,sales,0,0.8,4,low,3,0.82,246,0
30026964,sales,0,0.68,5,medium,2,0.86,246,0
30026965,sales,0,0.77,5,high,3,0.66,236,0
30026966,sales,0,0.66,3,medium,3,0.85,234,0
30026967,sales,0,0.6,3,medium,2,0.8,247,0
30026968,sales,0,0.61,3,medium,3,0.99,154,0
30026969,accounting,0,0.45,3,medium,5,0.25,228,0
30026970,accounting,0,0.99,4,high,3,0.93,209,0
30026971,accounting,0,0.54,5,medium,2,0.5,173,0
30026972,hr,0,0.71,4,medium,2,0.68,206,0
30026973,hr,0,0.87,3,medium,2,0.62,151,0
30026974,hr,0,0.54,4,high,4,0.99,196,0
30026975,hr,0,0.52,3,medium,2,0.93,229,0
30026976,technical,0,0.75,3,high,4,0.2,235,0
30026977,technical,0,0.61,4,low,3,0.58,200,0
30026978,technical,0,0.76,4,medium,6,0.94,261,0
30026979,technical,0,0.54,4,medium,3,0.18,165,0
30026980,technical,0,0.62,3,medium,4,0.18,165,0
30026981,technical,0,0.74,5,medium,2,0.7,255,0
30026982,technical,0,0.92,5,low,5,0.93,185,0
30026983,technical,0,0.76,4,low,3,0.5,229,0
30026984,technical,0,0.71,3,low,3,0.54,153,0
30026985,technical,0,0.63,4,low,2,0.74,238,0
30026986,technical,0,0.67,3,low,2,0.66,199,0
30026987,support,0,0.87,3,low,2,0.61,185,0
30026988,support,0,0.98,3,low,6,0.74,196,0
30026989,support,0,0.51,4,low,4,0.48,201,0
30026990,support,0,0.84,3,low,2,0.65,189,0
30026991,support,0,0.49,2,low,5,0.94,250,0
30026992,support,0,0.79,4,high,2,0.91,254,0
30026993,support,0,0.65,3,low,3,0.87,212,0
30026994,support,0,0.79,5,low,5,0.23,196,0
30026995,support,0,0.73,4,low,3,0.4,146,0
30026996,support,0,0.85,3,low,3,0.68,250,0
30026997,support,0,0.88,3,high,2,0.95,266,0
30026998,technical,0,0.96,4,low,2,0.63,133,0
30026999,technical,0,0.53,4,low,3,0.47,181,0
30027000,technical,0,0.5,6,low,6,0.2,282,0
30027001,management,0,0.84,2,high,2,0.72,173,0
30027002,IT,0,0.57,5,low,2,0.56,237,0
30027003,IT,0,0.74,3,medium,2,0.7,202,0
30027004,IT,0,0.82,3,high,2,0.59,162,0
30027005,IT,0,0.96,3,medium,3,0.78,248,0
30027006,IT,0,0.64,3,high,3,0.62,165,0
30027007,product_mng,0,0.61,2,medium,2,0.71,216,0
30027008,product_mng,0,0.45,4,medium,6,0.72,143,0
30027009,product_mng,0,0.77,3,medium,3,0.76,254,0
30027010,product_mng,0,0.56,3,medium,3,0.83,186,0
30027011,IT,0,0.99,4,medium,4,0.92,245,0
30027012,RandD,0,0.77,3,medium,3,0.67,157,0
30027013,RandD,0,0.45,3,medium,3,0.56,184,0
30027014,RandD,0,0.63,4,medium,3,0.91,210,0
30027015,RandD,0,0.86,4,high,2,0.56,137,0
30027016,RandD,0,0.95,3,low,2,0.72,145,0
30027017,marketing,0,0.86,4,medium,3,0.56,181,0
30027018,sales,0,0.56,3,medium,3,0.92,174,0
30027019,accounting,0,0.88,5,medium,3,0.74,183,0
30027020,support,0,0.84,4,medium,4,0.88,171,0
30027021,technical,0,0.72,2,medium,2,0.69,190,0
30027022,management,0,0.78,4,medium,3,0.87,142,0
30027023,marketing,0,0.5,3,medium,3,0.98,198,0
30027024,marketing,0,0.61,3,medium,3,0.9,185,0
30027025,marketing,0,0.87,4,medium,3,0.49,171,0
